_id,app_name,raw_text,created_at,rating,engagement,clean_content
6a1588bf9c71b62293d445f4,GoPay,"ini gi mna si aplikasi gak ada pertanggung jawaban nya top ap saldo dari tgl 14 sampe sekarang gak masuk"" parah lapor ke cees nya gak jelas. jangan kek gitu lah kalau emang pending tapi saldo nya masukin lah transaksi berhasil saldo gak sampe. parah kapok pake apk gopay lagi ngeri aturan mah tanggung jawab dong jangan kek gitu",2026-05-18T04:12:53.000Z,1,0,ini gi mna si aplikasi gak ada pertanggung jawaban nya top ap saldo dari tgl 14 sampe sekarang gak masuk parah lapor ke cees nya gak jelas jangan kek gitu lah kalau emang pending tapi saldo nya masukin lah transaksi berhasil saldo gak sampe parah kapok pake apk gopay lagi ngeri aturan mah tanggung jawab dong jangan kek gitu
6a1588bf9c71b62293d445f5,GoPay,good,2026-05-18T04:11:54.000Z,4,0,good
6a1588bf9c71b62293d445f6,GoPay,good,2026-05-18T04:04:50.000Z,5,0,good
6a1588bf9c71b62293d445f7,GoPay,prosesnya terlalu lambat,2026-05-18T04:02:41.000Z,3,0,prosesnya terlalu lambat
6a1588bf9c71b62293d445f8,GoPay,mntap,2026-05-18T04:01:28.000Z,5,0,mntap
6a1588bf9c71b62293d445f9,GoPay,suka,2026-05-18T03:54:41.000Z,5,0,suka
6a1588bf9c71b62293d445fa,GoPay,puas,2026-05-18T03:50:17.000Z,4,0,puas
6a1588bf9c71b62293d445fb,GoPay,gak ribet,2026-05-18T03:50:16.000Z,5,0,gak ribet
6a1588bf9c71b62293d445fc,GoPay,mantap,2026-05-18T03:46:00.000Z,5,0,mantap
6a1588bf9c71b62293d445fd,GoPay,mantap,2026-05-18T03:40:07.000Z,5,0,mantap
6a1588bf9c71b62293d445fe,GoPay,Sangat berguna,2026-05-18T03:40:06.000Z,5,0,sangat berguna
6a1588bf9c71b62293d445ff,GoPay,sangat rekomendasi,2026-05-18T03:39:16.000Z,5,0,sangat rekomendasi
6a1588bf9c71b62293d44600,GoPay,oke,2026-05-18T03:32:18.000Z,5,0,oke
6a1588bf9c71b62293d44601,GoPay,baik,2026-05-18T03:27:06.000Z,5,0,baik
6a1588bf9c71b62293d44602,GoPay,Mantap,2026-05-18T03:26:38.000Z,5,0,mantap
6a1588bf9c71b62293d44603,GoPay,bagus,2026-05-18T03:25:21.000Z,5,0,bagus
6a1588bf9c71b62293d44604,GoPay,wah asik Skali mudah dan praktis beli aph yg kita butuhkan engga pke ribet transfer semua udh tersedia Yo coba seru pkonya menarik bermanfaat skali,2026-05-18T03:21:36.000Z,4,0,wah asik skali mudah dan praktis beli aph yg kita butuhkan engga pke ribet transfer semua udh tersedia yo coba seru pkonya menarik bermanfaat skali
6a1588bf9c71b62293d44605,GoPay,sangat puas,2026-05-18T03:18:17.000Z,5,0,sangat puas
6a1588bf9c71b62293d44606,GoPay,sangat bagus,2026-05-18T03:16:44.000Z,5,0,sangat bagus
6a1588bf9c71b62293d44607,GoPay,",pokonya mantap,",2026-05-18T03:14:21.000Z,4,0,pokonya mantap
6a1588bf9c71b62293d44608,GoPay,ya bagus lah,2026-05-18T03:13:29.000Z,5,0,ya bagus lah
6a1588bf9c71b62293d44609,GoPay,suka cita,2026-05-18T03:07:18.000Z,5,0,suka cita
6a1588bf9c71b62293d4460a,GoPay,keren,2026-05-18T03:04:51.000Z,5,0,keren
6a1588bf9c71b62293d4460b,GoPay,pake gopay aman,2026-05-18T03:02:04.000Z,5,0,pake gopay aman
6a1588bf9c71b62293d4460c,GoPay,"pertama ksli mnggunakan app ini , sangat mnguntungken.. joss",2026-05-18T03:01:07.000Z,5,0,pertama ksli mnggunakan app ini  sangat mnguntungken joss
6a1588bf9c71b62293d4460d,GoPay,"okelah ,semenjak pake aplikasi ini jadi lebih mudah melakukan transaksi",2026-05-18T03:00:02.000Z,5,0,okelah semenjak pake aplikasi ini jadi lebih mudah melakukan transaksi
6a1588bf9c71b62293d4460e,GoPay,baik,2026-05-18T02:50:16.000Z,5,0,baik
6a1588bf9c71b62293d4460f,GoPay,ter workit,2026-05-18T02:49:08.000Z,5,0,ter workit
6a1588bf9c71b62293d44610,GoPay,"customer service tidak melayani dengan baik dan jelas, pembelian paket data masa 3 hari masih di proses saja tanpa ada tindak lanjut padahal saldo saya sudah terpotong. walaupun nominal kecil setidaknya ada konfirmasi atas permasalahan saya kenapa, bukan malah disuru nunggu trs tapi gada kejelasan",2026-05-18T02:48:03.000Z,1,0,customer service tidak melayani dengan baik dan jelas pembelian paket data masa 3 hari masih di proses saja tanpa ada tindak lanjut padahal saldo saya sudah terpotong walaupun nominal kecil setidaknya ada konfirmasi atas permasalahan saya kenapa bukan malah disuru nunggu trs tapi gada kejelasan
6a1588bf9c71b62293d44611,GoPay,sangat membantu,2026-05-18T02:46:27.000Z,5,0,sangat membantu
6a1588bf9c71b62293d44612,GoPay,suka banget,2026-05-18T02:45:47.000Z,5,0,suka banget
6a1588bf9c71b62293d44613,GoPay,baik,2026-05-18T02:44:46.000Z,5,0,baik
6a1588bf9c71b62293d44614,GoPay,"saldo tiba tiba hangus, giliran pengajuan ga bisa katanya JAMINAN SALDO KEMBALI padahal yg salah di Ewallet nya",2026-05-18T02:37:35.000Z,1,0,saldo tiba tiba hangus giliran pengajuan ga bisa katanya jaminan saldo kembali padahal yg salah di ewallet nya
6a1588bf9c71b62293d44615,GoPay,MANTAP,2026-05-18T02:37:19.000Z,5,0,mantap
6a1588bf9c71b62293d44616,GoPay,ok,2026-05-18T02:33:25.000Z,5,0,ok
6a1588bf9c71b62293d44617,GoPay,demiAllah saya top up di gopay ga masuk disuruh nunggu 2 hari giliran 2 hari saldo ga masuk dan CS ga bantu sama sekali semoga kalian baik-baik semua ya. ga ikhlas banget asli,2026-05-18T02:31:32.000Z,1,0,demiallah saya top up di gopay ga masuk disuruh nunggu 2 hari giliran 2 hari saldo ga masuk dan cs ga bantu sama sekali semoga kalian baikbaik semua ya ga ikhlas banget asli
6a1588bf9c71b62293d44618,GoPay,"baru nyoba, lancar. mudah""an kedepannya jg lancar",2026-05-18T02:29:25.000Z,5,0,baru nyoba lancar mudahan kedepannya jg lancar
6a1588bf9c71b62293d44619,GoPay,lancar pake pinjaman gopay.. terima kasih bisa membantu saya aplikasi gopay ☺️👍🏻,2026-05-18T02:26:23.000Z,5,0,lancar pake pinjaman gopay terima kasih bisa membantu saya aplikasi gopay
6a1588bf9c71b62293d4461a,GoPay,terbaik jadi yang terbaik,2026-05-18T02:20:07.000Z,5,0,terbaik jadi yang terbaik
6a1588bf9c71b62293d4461b,GoPay,gopay selalu terbaik,2026-05-18T02:18:09.000Z,5,0,gopay selalu terbaik
6a1588bf9c71b62293d4461c,GoPay,Oke,2026-05-18T02:17:38.000Z,5,0,oke
6a1588bf9c71b62293d4461d,GoPay,"kalau mau isi Flazz e-toll saya sarankan jangan dari aplikasi gopay, kalau ada kendala apa² misalnya saldonya belum masuk di Flazz e-toll kita bikin laporan percuma ga akan ada solusi, mending pake aplikasi DANA aja lebih aman kalau kita laporkan masalah top up Flazz e-toll belum masuk pasti di kembalikan saldo nya",2026-05-18T02:07:52.000Z,1,0,kalau mau isi flazz etoll saya sarankan jangan dari aplikasi gopay kalau ada kendala apa misalnya saldonya belum masuk di flazz etoll kita bikin laporan percuma ga akan ada solusi mending pake aplikasi dana aja lebih aman kalau kita laporkan masalah top up flazz etoll belum masuk pasti di kembalikan saldo nya
6a1588bf9c71b62293d4461e,GoPay,panduan nya sangat jelas sekali,2026-05-18T02:07:35.000Z,5,0,panduan nya sangat jelas sekali
